button,category,movie_name,card_title,price,sold_date
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Extreme Long Shot of Walker Stumbling (M 86),$695,
Add to cart,production,2010: THE YEAR WE MAKE CONTACT (1984),"Collection of Production Images, Hand-drawn Sketches and Transparencies",£895,
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Leia Pulls Onto Main Path (67-50),$695,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dykstra-Signed Production Storyboard - Close-Up of Luke Moving Right to Left (278 AP),$595,
Add to cart,production,"PACIFIC, THE (2010)",Collection of Scripts,"£1,495",
Add to cart,production,DREDD (2012),Judge Name Tag Prototypes,£395,
Add to cart,production,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Double Whammy,£595,
Add to cart,production,STAR WARS: THE PHANTOM MENACE (1999),Call Sheets,£495,
Add to cart,production,2010: THE YEAR WE MAKE CONTACT (1984),Hand-Drawn Storyboards: Jupiter Escape,"£1,995",
Add to cart,production,STAR WARS: A NEW HOPE (1977),Ben Burtt-Signed Production Storyboard - Vader Pursues Red Leader (254),$695,
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Phil Tippett-Signed Production Storyboard - Falcon Crew OVS POV of Ship Skimming Asteroid (A28),$595,
Add to cart,production,TALES THAT WITNESS MADNESS (1973),Script,£595,
Add to cart,production,STAR TREK III: THE SEARCH FOR SPOCK (1984),Set of Five Hand-Drawn Production Art and Photos,$495,
Add to cart,production,ALIENS (1986),Original Production Storyboard Set - Various Colony Scenes,£495,
Add to cart,production,2010: THE YEAR WE MAKE CONTACT (1984),Hand-Drawn Storyboards,"£1,495",
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Phil Tippett-Signed Production Storyboard - Luke's X-Wing Approaches Camera (CC18),$595,
Add to cart,production,JURASSIC PARK (1993),Original Production Storyboard - Trees Move as Apatosaurus Appears,$495,
Add to cart,production,ALIEN (1979),Narcissus Internal Detail 'External Door' Production Dyeline,£495,
Add to cart,production,LIVE AND LET DIE (1973),Pair of Contact Sheets Featuring Solitaire (Jane Seymour) and Dr. Kananga (Yaphet Kotto),£995,
Add to cart,production,ALIENS (1986),Narcissus Internal Detail 'Overhead Consoles' Original Hand Drawn Production Design Artwork,£895,
Add to cart,production,ALIEN (1979),Production Budget Paperwork and Revised Schedule,$595,
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Handwritten Notes from Internal Lucasfilm Review Screening on October 15, 1979","$1,995",
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Trucking with Scouts as Leia's Guns Hit Trees (67-8),$695,
Add to cart,production,SPECTRE (1977),Stuart Freeborn Gorn-Like “Asmodius” Green Lizard Mask and Production Documents,"$4,495",
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dykstra-Signed Production Storyboard - Close-Up Side View of Gold Five Along Trench Wall (272 AP),$595,
Sold Archive,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),"Entertainment Memorabilia Live Auction - Los Angeles - 2021 Carrie Fisher's Heavily Annotated, Leather-Bound Fifth Draft Script","$62,500","Sold on 1 Jun, 2021"
Add to cart,production,INDIANA JONES AND THE RAIDERS OF THE LOST ARK (1981),Hand-Drawn Nazi Plane Concept Sketch,$745,
Add to cart,production,TRON (1982),Unfinished Backup Identity Disc,"$3,925",
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Speeder Fires Lasers at Walker (M 134),$695,
Add to cart,production,BATMAN & ROBIN (1997),Gotham Observatory Blueprint and VFX Crew Jacket,£495,
Add to cart,production,CAPTAIN AMERICA: THE FIRST AVENGER (2011),Prototype Hydra Emblems,£395,
Add to cart,production,FIREFOX (1982),John Dykstra's Greenland Shot Storyboard Breakdown Folder,£495,
Add to cart,production,MR. MAGORIUM'S WONDER EMPORIUM (2007),Production-Used Reference Paperwork,$595,
Sold Archive,production,STAR WARS: ATTACK OF THE CLONES (2002),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Obi-Wan Kenobi's (Ewan McGregor) Dueling Lightsaber Hilt,"$29,412","Sold on 26 Aug, 2020"
Add to cart,production,JEEPERS CREEPERS 2 (2003),Creeper's Prototype Prop Dagger Blade,$495,
Add to cart,production,BATTLESTAR GALACTICA (1978),Original Production Dye-Line Display - Cylon Basestar,£495,
Add to cart,production,PIRATES OF THE CARIBBEAN: ON STRANGER TIDES (2011),Final Revision Script,£495,
Add to cart,production,SUPERGIRL (1984),Supergirl's (Helen Slater) SFX Flying Body Harness,"£1,695",
Add to cart,production,UNKNOWN PRODUCTION,Various Prosthetic Appliances,£595,
Add to cart,production,JAMES BOND: GOLDENEYE (1995),Hand-drawn MIG Mock-up Technical Drawings,£995,
Add to cart,production,"STAR WARS, THE",Original 1975 Ivor Beddoes-illustrated Printed Storyboard - Leia,£495,
Add to cart,production,"DOORS, THE (1991)",Crew Jacket,$495,
Add to cart,production,STAR WARS: A NEW HOPE (1977),Ben Burtt-Signed Production Storyboard - Red Ten Going Right to Left as Ship Explodes (243),$695,
Add to cart,production,"CURIOUS CASE OF BENJAMIN BUTTON, THE (2008)",Baby Benjamin Button Sculpture,"$1,295",
Sold Archive,production,ARMAGEDDON (1998),Entertainment Memorabilia Live Auction 2015 Independence Shuttle Model Miniature,"£24,000","Sold on 26 Aug, 2015"
Add to cart,production,G.I. JOE: THE RISE OF COBRA (2009),Baroness' (Sienna Miller) Prototype Boots,£495,
Add to cart,production,X-MEN (2000),Set of Hand-drawn Pencil Storyboards of Wolverine Confronting Mystique,£595,
Add to cart,production,"CHRONICLES OF NARNIA, THE: THE LION, THE WITCH AND THE WARDROBE (2005)",Asterius (Shane Rangi) Test Head,"$3,995",
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Close-Up Scouts Zipping Over Fallen Log (67-11),$695,
Add to cart,production,"WOLVERINE, THE (2013)",Wolverine's (Hugh Jackman) Prosthetic Chest Appliance,"£1,995",
Add to cart,production,"TALENTED MR RIPLEY, THE (1999)",Script and Crew Top,£495,
Add to cart,production,ALIENS (1986),Narcissus Internal detail 'Sleep Capsule Det 1.' Original Hand Drawn Production Design Artwork,"£1,295",
Add to cart,production,SUPERMAN (1978),Original Take-Off & Landing Design Sketches and Production Copies,"£1,245",
Sold Archive,production,JURASSIC WORLD: FALLEN KINGDOM (2018),Entertainment Memorabilia Live Auction - London - 2019 Mounted 5-Foot Tyrannosaurus Rex Skull,"£24,600","Sold on 24 Sep, 2019"
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Speeders Bank Around Walker Legs (M 27),$495,
Add to cart,production,CONAN THE BARBARIAN (1982),Ron Cobb Hand-Drawn Thulsa Doom Standard Design,£495,
Add to cart,production,"MASK OF ZORRO, THE (1998)","Script, Shooting Schedule and Production Paperwork Bible",£595,
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Phil Tippett-Signed Production Storyboard - Falcon Blasts Toward End of Canyon (A24),$595,
Sold Archive,production,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction 2017 Main Cast Autographed Fourth Draft Script,"£15,860","Sold on 28 Aug, 2017"
Add to cart,production,AMERICAN FRIENDS (1991),Continuity Script,£395,
Add to cart,production,ALIENS (1986),Narcissus Internal Detail 'Floor Plan 204/23' Production Dyeline,£695,
Add to cart,production,LIFE (1999),Ray Gibson (Eddie Murphy) Old Age Makeup Test Bust,$895,
Add to cart,production,"WOLFMAN, THE (2010)",Set Security Sign,£395,
Add to cart,production,"SHADOW, THE (1994)",Original and Printed Storyboard Artwork,£795,
Add to cart,production,STAR WARS: A NEW HOPE (1977),Ben Burtt-Signed Production Storyboard - Lazer Bolts Flash Across Sky: Part I (150),$695,
Add to cart,production,RAMBO III (1988),Collection of 45 Contact Sheets,£845,
Sold Archive,production,BLADE RUNNER (1982),Entertainment Memorabilia Live Auction - London - 2019 Matthew Yuricich Matte Painting - Tyrell's Office,"£20,910","Sold on 17 Sep, 2019"
Add to cart,production,STAR WARS: ATTACK OF THE CLONES (2002),Model Department Paperwork,£495,
Add to cart,production,"MATRIX RELOADED, THE (2003)",Model Unit Slate,$795,
Add to cart,production,SUPERMAN (1978),Superman Flying Gimbal Pencil Drawn Designs,£695,
Add to cart,production,"STAR WARS, THE",Original 1975 Ivor Beddoes-illustrated Printed Storyboard - Crew of the Falcon,£495,
Add to cart,production,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Andronicus in Ship Porthole,$495,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dysktra-Signed Early Production Storyboard - Luke Chased by Ship (Board 207),$695,
Add to cart,production,KINGDOM OF HEAVEN (2005),Behind-the-Scenes Continuity Polaroid Binder,£995,
Add to cart,production,TROY (2004),Collection of Concept Art Prints,£395,
Add to cart,production,THE LORD OF THE RINGS TRILOGY (2001-2003),Elijah Wood's Revised Sides and Cannes Premiere Schedule,$545,
Sold Archive,production,STAR WARS: THE PHANTOM MENACE (1999),Entertainment Memorabilia Live Auction - London - 2020 Obi Wan Kenobi's (Ewan McGregor) Fighting Lightsaber with Blade,"£47,250","Sold on 23 Nov, 2020"
Add to cart,production,X-MEN: FIRST CLASS (2011),Beast Make-Up Bust,£695,
Add to cart,production,MEN IN BLACK 3 (2012),Vampire Alien Mask,"$1,195",
Sold Archive,production,RAY HARRYHAUSEN,Entertainment Memorabilia Live Auction - London - 2021 Life-size Ray Harryhausen Statue,"£21,250","Sold on 20 Oct, 2021"
Add to cart,production,ALIEN (1979),Narcissus Internal Detail 'Slighting Door' Production Dyeline,£595,
Sold Archive,production,STAR WARS: A NEW HOPE (1977),Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #409 - Robert Blalack's Praxis Optical Printer Used to Composite Every VFX Shot,"$337,500","Sold on 30 May, 2023"
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dysktra Signed Early Production Storyboard - POV from Blue Leader's Ship Interior (Board 229),$695,
Add to cart,production,STAR WARS: A NEW HOPE (1977),Original 1975 Ivor Beddoes-illustrated Printed Storyboard - Sabers Clash,£495,
Add to cart,production,HOW THE GRINCH STOLE CHRISTMAS (2000),Grinch's (Jim Carrey) Forehead Appliance,$725,
Add to cart,production,VARIOUS PRODUCTIONS,Set of 10 Dashcards,$795,
Add to cart,production,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Geonastian Shish-Kebabs,£595,
Sold Archive,production,LABYRINTH (1986),"Entertainment Memorabilia Live Auction - London - 2020 Jareth's (David Bowie) Crystal Ball, Autographed Photos, Tickets and Card","£20,000","Sold on 9 Nov, 2020"
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Close-Up of Luke and Leia Spot Scouts in Bushes (67-2),$695,
Add to cart,production,STAR WARS: ATTACK OF THE CLONES (2002),Original Hand-Drawn Production Storyboard - Superdroid Pancake,£595,
Sold Archive,production,BOSS FILMS VFX COMPANY,Entertainment Memorabilia Live Auction: Los Angeles 2023 Lot #73 - Richard Edlund Collection: 65mm Mitchell FC Camera,"$31,250","Sold on 30 May, 2023"
Add to cart,production,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Close-Up Side of Wedge Moving in Trench (408 DP),$495,
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Camera Trucking with Luke and Leia (67-30),$695,
Add to cart,production,VARIOUS PRODUCTIONS,"Collection of Film Negatives, Stills and Production Ephemera",£995,
Add to cart,production,AVP: ALIEN VS. PREDATOR (2004),Crew Plaque,£395,
Add to cart,production,CAPTAIN EO (1986),Set of 17 Continuity Photos,$695,
Add to cart,production,STAR WARS: A NEW HOPE (1977),Original 1975 Ivor Beddoes-illustrated Printed Storyboard - C-3PO and R2D2,£495,
Add to cart,production,300 (2006),Set Plans and Key Frames,$495,
Add to cart,production,TRON: LEGACY (2010),Unfinished Light Cycle Baton,$695,
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Close-Up of Leia's Bike Guns Firing (67-7),$695,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dykstra-Signed Production Storyboard - Close-Up Side View of Red Leader Moving Along Trench Wall (313 EP),$695,
Add to cart,production,BATMAN FOREVER (1995),Set of Four Carlos Huante Costume Design Prints,$595,
Add to cart,production,AVP: ALIEN VS. PREDATOR (2004),Xenomorph Egg Crew Gift,$695,
Add to cart,production,WHO FRAMED ROGER RABBIT (1988),Dum-Dum Bullet Crew Gift Casting - Dum-Dum Wearing Bandana,$595,
Add to cart,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Dennis Muren-Signed Production Storyboard - Cloud Cars Chase After Falcon,$495,
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Howard Kazanjian-Signed Production Storyboard - Close-Up Biker #1 Looking for Leia (67-47),$695,
Add to cart,production,"BROTHERS GRIMM, THE (2005)",Complete Movie Storyboard Binder,£595,
Add to cart,production,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Close-Up Interior Cockpit Red Ten in Trench (310 AP),$495,
Add to cart,production,ENEMY MINE (1985),Chris Evans Hand-Painted Matte Painting Studies,$995,
Add to cart,production,"CHRONICLES OF NARNIA, THE: THE VOYAGE OF THE DAWN TREADER (2010)",Hand-Drawn Storyboard Set - 40 pages,$495,
Add to cart,production,"I AM LEGEND (UNPRODUCED, RIDLEY SCOTT)",Set of Three Makeup Test Heads,"$4,595",
Add to cart,production,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Rebel Streaks into Frame (101),$695,
Add to cart,production,"DOGS OF WAR, THE (1980)",Script,£395,
Add to cart,production,"LAST STARFIGHTER, THE (1984)",Hand-Drawn Ron Cobb Storyboard - Rylan Lights A Meteor,$495,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dykstra Signed Production Storyboard - Close-Up of Wedge in Trench (407 BP),$695,
Add to cart,production,CHAPLIN (1992),Richard Attenborough Annotated Script Pages,£995,
Add to cart,production,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Porkins Close-Up Interior Cockpit with X-Wings Outside (180 AP),$695,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dysktra-Signed Early Production Storyboard - Close-Up of Blue Leader (Board 220),$695,
Sold Archive,production,JAWS (1975),Entertainment Memorabilia Live Auction 2016 Clapperboard,"£84,000","Sold on 24 Aug, 2016"
Add to cart,production,CLOSE ENCOUNTERS OF THE THIRD KIND (1977),Set of Hand-Drawn Jillian & Barry's Home Storyboards by George Jenson,"$1,725",
Add to cart,production,CSI: MIAMI (2002-2012),Autographed Script,£495,
Add to cart,production,GLADIATOR (2000),Original Storyboard Artwork - Rhino Battle in Arena,$545,
Add to cart,production,FALLING SKIES (2011-2015),Tech Survey,$495,
Add to cart,production,X-MEN: THE LAST STAND (2006),Production Clapperboard,"£1,945",
Add to cart,production,STAR WARS: RETURN OF THE JEDI (1983),Stuart Freeborn - Ewok Components,£495,
Add to cart,production,"DOGS OF WAR, THE (1980)",Production Paperwork,£795,
Add to cart,production,"LOST BOYS, THE (1987)",Hand-Drawn Storyboards of 'Breathing Floor',$525,
Sold Archive,production,STAR WARS: THE EMPIRE STRIKES BACK (1980),Entertainment Memorabilia Live Auction 2016 2nd Unit Clapperboard,"£33,000","Sold on 9 Aug, 2016"
Sold Archive,production,"SHINING, THE (1980)",Entertainment Memorabilia Live Auction 2017 Behind-The-Scenes Photograph Scrapbook with Copyright,"£15,860","Sold on 26 Sep, 2017"
Add to cart,production,TROY (2004),Pink Storyboards and Plan,£495,
Add to cart,production,LITTLE SHOP OF HORRORS (1986),Two Unfinished Audrey II Models and Display,£995,
Add to cart,production,ALIEN (1979),Narcissus Internal Detail 'Opening Detail Number 6' Production Dyeline,£895,
Add to cart,production,STAR TREK: GENERATIONS (1994),"""Saucer Crash Sequence"" Storyboards",£795,
Add to cart,production,HARRY POTTER FRANCHISE (1997-2007),Crew Items,£495,
Sold Archive,production,JURASSIC PARK (1993),Entertainment Memorabilia Live Auction - Los Angeles - 2020 Phil Tippett Collection: Dinosaur Input Device (D.I.D.) Electronic Raptor Armature,"$21,000","Sold on 18 Aug, 2020"
Add to cart,production,STAR WARS: JABBA'S PALACE POP-UP BOOK,Hand-Drawn Ralph McQuarrie Artwork: Jabba's Band Drawing,"$2,995",
Add to cart,production,STAR WARS: A NEW HOPE (1977),Dennis Muren-Signed Production Storyboard - Cockpit Interior Red Leader (219 AP),$695,
Add to cart,production,WITHOUT A CLUE (1988),Script and Storyboards,£595,
Add to cart,production,TROY (2004),Hand-drawn Mariano Diaz Achilles (Brad Pitt) Helmet Design Sketch No.36,£495,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dykstra Signed Production Storyboard - Close-Up On Gold Five (260 P),$695,
Add to cart,production,STAR WARS: A NEW HOPE (1977),John Dykstra-Signed Production Storyboard - Interior Cockpit Gold Two in Trench (258 AP),$695,
Add to cart,production,DRAGONSLAYER (1981),Storyboards in Binder,£595,
Add to cart,production,TROY (2004),Storyboards - Scenes 1 to 105,£495,
Add to cart,production,ALIENS (1986),Narcissus Internal Detail 'Central Console' Original Hand Drawn Production Design Artwork,£895,
